measuring_date,0,Bateria (Volts),Humedad relativa (%),Humedad suelo mineral (m3/m3),Humedad suelo organico (m3/m3),Indice refraccion (VE),Lluvia Accu (mm),Lluvia Ins (mm),NaCl pavimento (%),Nivel agua pavimento (mm),Presion atmosferica (mb),Puerta Abierta Ins,Punto rocio (°C),Temperatura aire (°C),Temperatura pavimento (°C),Temperatura suelo (°C),Velocidad viento (Km/h),Viento direccion (°),Visibilidad (m),Carril1,Carril2,Volume_total
2019-04-01,0.0,13.09763,94.42549,0.2013696,0.2586371,3.291505,0.648,-5.551115e-17,0.1,0.182,1019.923,0.0,22.22603,26.6505,40.83,28.67615,10.6254,340.9265,10013.44,881.0,101.0,982.0
2019-04-02,0.0,12.87351,95.368,0.2037015,0.261181,3.311094,0.162,-5.551115e-17,0.1,5.0,1021.413,0.0,21.93624,25.6845,38.5,28.48732,8.685012,338.4382,10013.95,850.0,67.0,917.0
2019-04-03,0.0,12.97971,95.81848,0.1978872,0.2548381,3.262254,0.162,-5.551115e-17,0.0,0.0,1020.217,0.0,23.89914,30.755,51.55,33.27738,13.12652,359.5795,10024.93,799.0,96.0,895.0
2019-04-04,0.0,13.19922,94.49052,0.1933997,0.2499426,3.224558,-3.330669e-14,-5.551115e-17,0.0,0.0,1018.652,0.0,23.25708,33.833,58.15,37.72096,10.67069,334.3784,10034.23,770.0,231.0,1001.0
2019-04-05,0.0,13.74229,87.79051,0.1888403,0.2449687,3.186259,-3.330669e-14,-5.551115e-17,0.0,0.0,1014.946,0.0,22.83917,34.725,61.40001,40.12143,9.723906,355.4688,10037.82,826.0,67.0,893.0
2019-04-06,0.0,14.31767,88.24599,0.1837924,0.2394619,3.143857,0.162,-5.551115e-17,0.0,0.0,1014.131,0.0,24.11295,34.2105,60.92,39.99665,12.66302,338.8013,10040.43,593.0,52.0,645.0
2019-04-07,0.0,13.89905,85.45051,0.1787456,0.2339563,3.101464,-3.28626e-14,-5.551115e-17,0.0,0.0,1012.724,0.0,24.04619,34.79551,61.53001,40.30171,11.77201,341.252,10040.25,465.0,34.0,499.0
2019-04-08,0.0,13.70657,86.324,0.1736555,0.2284035,3.058707,-3.330669e-14,-5.551115e-17,0.0,0.0,1016.19,0.0,23.88901,32.7395,57.47,37.66874,16.695,353.4437,10033.28,786.0,70.0,856.0
2019-04-09,0.0,13.44107,93.24723,0.1689681,0.2232899,3.019332,-3.314016e-14,-5.551115e-17,0.0,0.0,1016.686,0.0,23.38964,29.772,53.53001,35.75798,12.80251,356.653,10028.61,564.0,41.0,605.0
2019-04-10,0.0,14.56022,95.6215,0.166256,0.2203312,2.996551,2.592,-5.551115e-17,0.1,0.0525,1016.306,100.0,21.62377,32.4465,60.17,37.78368,9.582897,357.0126,10033.53,699.0,58.0,757.0
2019-04-11,0.0,14.65291,87.2645,0.1622967,0.216012,2.963293,-3.252953e-14,-5.551115e-17,0.0,0.0,1009.17,0.0,21.84645,35.8195,61.57,40.26062,9.66602,293.1397,10041.32,929.0,92.0,1021.0
2019-04-12,0.0,14.49767,87.0435,0.1579876,0.2113112,2.927097,-3.330669e-14,-5.551115e-17,0.0,0.0,1007.824,0.0,24.34253,38.564,62.33,41.02345,7.123538,356.6676,10046.82,1009.0,69.0,1078.0
2019-04-13,0.0,14.01922,81.80501,0.1532789,0.2061744,2.887543,-3.330669e-14,-5.551115e-17,0.0,0.0,1007.411,0.0,21.03611,38.9285,64.31001,42.51985,12.46502,352.733,10042.15,1215.0,71.0,1286.0
2019-04-14,0.0,14.36931,78.8315,0.1461622,0.1984108,2.827763,-3.330669e-14,-5.551115e-17,0.0,0.0,1019.697,0.0,22.94147,32.0705,57.64,38.15103,24.41698,358.683,10030.83,1062.0,45.0,1107.0
2019-04-15,0.0,14.0461,87.98451,0.142651,0.1945804,2.798269,-3.330669e-14,-5.551115e-17,0.0,0.0,1019.749,0.0,20.87637,28.965,52.65,34.28237,11.77981,359.9525,10025.8,1176.0,83.0,1259.0
2019-04-16,0.0,13.60906,91.25999,0.1421101,0.1939903,2.793725,-3.252953e-14,-5.551115e-17,0.0,0.0,1018.17,0.0,24.98381,33.39211,56.72,37.14987,12.71222,359.1618,10034.83,1167.0,54.0,1221.0
2019-04-17,0.0,13.95049,93.84949,0.1414141,0.193231,2.787879,-3.330669e-14,-5.551115e-17,0.0,0.0,1013.883,0.0,24.29446,34.5495,63.5,39.75809,10.12951,358.8952,10038.66,1365.0,74.0,1439.0
2019-04-18,0.0,13.83413,83.111,0.1383834,0.1899248,2.762421,-3.330669e-14,-5.551115e-17,0.0,0.0,1011.844,0.0,24.10176,35.84451,63.8,41.26656,17.5005,358.2584,10039.62,1099.0,68.0,1167.0
2019-04-19,0.0,13.46508,87.68649,0.1353653,0.1866324,2.737069,-3.330669e-14,-5.551115e-17,0.1,0.065,1021.771,0.0,23.51117,28.8365,55.41,34.92097,15.696,354.3456,10023.03,492.0,19.0,511.0
2019-04-20,0.0,13.43256,93.54202,0.1331843,0.184253,2.718748,-3.330669e-14,-5.551115e-17,0.0,0.0,1022.311,0.0,19.05221,31.214,60.46,38.91248,13.45051,353.3506,10029.34,418.0,5.0,423.0
2019-04-21,0.0,13.81615,89.24651,0.1300589,0.1808435,2.692495,-3.330669e-14,-5.551115e-17,0.0,0.0,1019.497,0.0,21.48247,32.6755,60.47,39.31419,11.82153,297.0175,10032.95,750.0,8.0,758.0
2019-04-22,0.0,13.75893,95.236,0.1279381,0.1785299,2.674681,-3.330669e-14,-5.551115e-17,0.0,0.0,1016.018,0.0,22.74063,34.21201,59.34,39.22351,10.80002,359.9347,10036.71,916.0,58.0,974.0
2019-04-23,0.0,14.0026,95.07549,0.1258242,0.1762238,2.656924,-3.252953e-14,-5.551115e-17,0.0,0.0,1014.299,0.0,23.38299,34.0135,59.28,39.29195,9.177319,359.9482,10036.75,607.0,42.0,649.0
2019-04-24,0.0,14.43126,85.474,0.1240021,0.1742361,2.641618,-3.330669e-14,-5.551115e-17,0.01,0.001,1012.697,0.0,22.80919,34.822,60.4,40.89308,9.88261,156.0789,10039.28,987.0,63.0,1050.0
2019-04-25,0.0,14.0648,82.88251,0.1214526,0.1714548,2.620202,-3.330669e-14,-5.551115e-17,0.0,0.0,1014.762,0.0,23.19677,37.642,61.94,42.31985,15.9996,355.4665,10045.26,1172.0,73.0,1245.0
2019-04-26,0.0,13.77069,91.11451,0.1189317,0.1687048,2.599027,-3.330669e-14,-5.551115e-17,0.0,0.0,1017.593,0.0,23.93978,30.3235,50.19,35.29592,13.72501,354.8942,10028.61,1072.0,56.0,1128.0
2019-04-27,0.0,13.79581,91.0045,0.1188202,0.1685831,2.59809,-3.330669e-14,-5.551115e-17,0.1,0.171,1017.701,0.0,23.45743,30.32549,50.78,34.28528,9.198,355.6237,10031.54,696.0,48.0,744.0
2019-04-28,0.0,13.91272,91.16701,0.1180323,0.1677236,2.591472,-3.330669e-14,-5.551115e-17,0.0,0.0,1013.685,0.0,25.0702,33.1445,59.3,40.26586,8.836817,341.5477,10036.35,730.0,54.0,784.0
2019-04-29,0.0,13.94855,94.40401,0.1170391,0.1666401,2.583129,-3.330669e-14,-5.551115e-17,0.0,0.0,1014.098,0.0,24.92908,36.4425,62.2,42.99915,11.34001,358.2031,10041.42,821.0,62.0,883.0
2019-04-30,0.0,14.19345,83.0715,0.1137607,0.1630636,2.55559,-3.230749e-14,-5.551115e-17,0.0,0.0,1013.254,0.0,23.85212,35.61105,63.1,43.41087,14.382,131.4809,10039.65,748.0,295.0,1043.0
2019-05-01,0.0,14.13311,85.2355,0.1101323,0.1591055,2.525112,-3.330669e-14,-5.551115e-17,0.0,0.0,1013.245,0.0,24.23137,35.84299,62.90001,44.56249,17.208,137.3408,10040.99,0.0,0.0,0.0
2019-05-02,0.0,13.95471,85.515,0.1064645,0.1551042,2.494302,-3.330669e-14,-5.551115e-17,0.0,0.0,1013.352,0.0,24.48355,35.8325,61.52,43.07219,10.88102,354.9538,10042.12,0.0,0.0,0.0
2019-05-03,0.0,14.02107,92.47551,0.1043379,0.1527842,2.476439,-3.330669e-14,-5.551115e-17,0.0,0.0,1011.304,0.0,24.72268,35.598,61.5,43.49162,9.126908,354.6581,10042.18,0.0,0.0,0.0
2019-05-04,0.0,14.16379,92.8475,0.1021459,0.150393,2.458026,-3.330669e-14,-5.551115e-17,0.0,0.0,1009.965,0.0,24.75147,36.0895,60.2,44.5241,10.164,352.3604,10042.08,317.0,3.0,320.0
2019-05-05,0.0,14.1932,89.33401,0.09955338,0.1475648,2.436249,-3.330669e-14,-5.551115e-17,0.0,0.0,1012.414,0.0,25.45575,35.2085,60.7,43.14696,11.4165,353.6538,10040.83,497.0,38.0,535.0
2019-05-06,0.0,14.09992,91.7535,0.09763995,0.1454774,2.420176,-3.330669e-14,-5.551115e-17,0.0,0.0,1012.537,0.0,24.68773,36.0115,60.90001,44.05128,13.131,346.1217,10043.62,596.0,52.0,648.0
2019-05-07,0.0,13.67071,91.1085,0.09606268,0.1437567,2.406927,-3.241851e-14,-5.551115e-17,0.0,0.0,1012.867,0.0,26.16587,37.41843,61.3,45.59645,12.22651,348.041,10045.94,604.0,60.0,664.0
2019-05-08,0.0,14.08977,86.84651,0.09401161,0.1415192,2.389698,7.128003,-5.551115e-17,0.0,0.0,1010.34,0.0,24.95617,37.2825,61.8,51.60456,12.4155,166.3705,10043.33,821.0,36.0,857.0
2019-05-09,0.0,14.19761,82.0845,0.08444118,0.1310787,2.309306,-3.330669e-14,-5.551115e-17,0.0,0.0,1008.033,0.0,24.99686,38.013,59.7,53.57538,11.6235,340.7145,10046.66,879.0,223.0,1102.0
2019-05-10,0.0,14.22765,86.8235,0.07888962,0.1250225,2.262673,-3.330669e-14,-5.551115e-17,0.0,0.0,1009.409,0.0,26.0598,37.0745,56.3,51.28627,9.403224,358.9085,10045.5,867.0,171.0,1038.0
2019-05-11,0.0,14.2535,92.16051,0.233617,0.293816,3.562384,4.698,-5.551115e-17,0.3699999,0.25,1011.283,0.0,26.05966,35.1385,58.8,45.91259,11.78552,357.4199,10041.01,548.0,44.0,592.0
2019-05-12,0.0,14.05306,93.46601,0.1794787,0.2347561,3.107622,-3.330669e-14,-5.551115e-17,0.0,0.0,1010.823,0.0,26.01046,37.1495,58.5,47.77658,7.804211,355.8325,10044.57,726.0,33.0,759.0
2019-05-13,0.0,13.9744,93.2025,0.153874,0.2068236,2.892542,-3.330669e-14,-5.551115e-17,0.0,0.0,1011.682,0.0,26.43446,36.774,56.0,48.52129,9.675019,356.9436,10044.13,803.0,88.0,891.0
2019-05-14,0.0,14.16034,95.30451,0.1352457,0.1865018,2.736064,-3.230749e-14,-5.551115e-17,0.0,0.0,1012.493,0.0,27.16205,36.1505,57.3,44.21537,9.313807,358.378,10042.9,675.0,71.0,746.0
2019-05-15,0.0,13.92593,93.75002,0.124622,0.1749123,2.646825,-3.330669e-14,-5.551115e-17,0.0,0.0,1013.62,0.0,27.1396,34.2935,56.29,44.20357,8.534419,359.4116,10041.14,711.0,34.0,745.0
2019-05-16,0.0,13.96376,94.35349,0.1177241,0.1673874,2.588883,-3.330669e-14,-5.551115e-17,0.0,0.0,1014.32,0.0,26.21346,36.107,58.925,47.35239,9.621,359.2707,10044.38,817.0,48.0,865.0
2019-05-17,0.0,13.94342,95.18202,0.1085698,0.1574009,2.511987,-3.330669e-14,-5.551115e-17,0.0,0.0,1013.236,0.0,26.40542,35.773,55.72,46.74561,18.20699,358.8986,10044.17,697.0,43.0,740.0
2019-05-18,0.0,13.96647,90.47,0.09996133,0.1480098,2.439676,-3.330669e-14,-5.551115e-17,0.0,0.0,1010.619,0.0,25.26443,36.45632,59.475,49.61539,12.3165,351.9314,10044.07,523.0,45.0,568.0
2019-05-19,0.0,13.93332,94.66752,0.09162451,0.1389151,2.369647,-3.330669e-14,-5.551115e-17,0.0,0.0,1010.777,0.0,25.99936,37.5435,62.5,50.16082,12.57753,340.8078,10044.97,645.0,56.0,701.0
2019-05-20,0.0,13.93668,87.834,0.08536821,0.1320901,2.317094,-3.330669e-14,-5.551115e-17,0.0,0.0,1011.891,0.0,25.48489,36.2295,56.2,47.3603,10.80001,351.9294,10042.33,148.0,3.0,151.0
2019-05-21,0.0,13.9796,83.35052,0.08168043,0.128067,2.286116,-3.319567e-14,-5.551115e-17,0.0,0.0,1009.294,0.0,24.64042,36.83945,55.2,48.1282,10.99352,359.8785,10043.09,0.0,0.0,0.0
2019-05-22,0.0,13.78748,76.82001,0.07860307,0.1247099,2.260266,-3.330669e-14,-5.551115e-17,0.0,0.0,1010.188,0.0,25.10938,36.7855,54.35,47.98543,11.80352,313.4515,10043.44,0.0,0.0,0.0
2019-05-23,0.0,13.81338,77.79651,0.07680035,0.1227433,2.245123,-3.330669e-14,-5.551115e-17,0.0,0.0,1012.173,0.0,24.30585,36.413,54.90001,47.8612,15.73649,131.8844,10041.71,0.0,0.0,0.0
2019-05-24,0.0,13.85806,83.71851,0.07500087,0.1207802,2.230008,-3.330669e-14,-5.551115e-17,0.0,0.0,1013.341,0.0,24.48203,35.497,54.1,46.46193,18.90658,113.3151,10039.53,0.0,0.0,0.0
2019-05-25,0.0,13.75602,89.122,0.07425738,0.1199692,2.223762,-3.330669e-14,-5.551115e-17,0.0,0.0,1015.028,0.0,24.81277,35.6425,54.58,46.65996,15.67799,353.6794,10040.22,237.0,21.0,258.0
2019-05-26,0.0,13.72689,92.84651,0.07400029,0.1196887,2.221603,-3.330669e-14,-5.551115e-17,0.0,0.01,1015.728,0.0,24.37738,35.297,54.06001,46.64271,12.71911,359.7664,10040.57,536.0,29.0,565.0
2019-05-27,0.0,13.56438,88.2415,0.07357524,0.119225,2.218032,-3.330669e-14,-5.551115e-17,0.0,0.0,1014.873,0.0,24.43756,35.083,54.5,46.73725,12.35703,355.9971,10040.35,884.0,68.0,952.0
2019-05-28,0.0,13.43804,88.4455,0.07394333,0.1196266,2.221125,-3.258505e-14,-5.551115e-17,0.0,0.0,1012.219,0.0,24.76245,35.65444,48.9,46.11533,9.969597,348.1462,10041.5,767.0,46.0,813.0
2019-05-29,0.0,13.45449,89.37801,0.07346424,0.1191039,2.2171,-3.330669e-14,-5.551115e-17,0.1,0.051,1009.711,0.0,24.80687,36.8055,54.76667,47.05898,14.62049,351.6714,10044.78,831.0,19.0,850.0
2019-05-30,0.0,13.97079,89.59801,0.07311819,0.1187264,2.214194,0.162,-5.551115e-17,0.0,0.0,1013.284,0.0,24.37772,36.633,57.32858,47.03247,14.94901,358.7436,10044.25,965.0,59.0,1024.0
2019-05-31,0.0,14.14322,95.86801,0.2044721,0.2620216,3.317566,5.346001,-5.551115e-17,0.1,0.261,1013.458,0.0,24.3406,32.484,52.0,33.77922,9.801314,353.6279,10035.53,1006.0,65.0,1071.0
2019-06-01,0.0,14.06855,96.6545,0.2712254,0.3348433,3.878294,0.81,0.162,0.1,0.275,1012.657,0.0,25.14872,32.682,53.2,36.43863,13.68662,332.9394,10034.21,608.0,58.0,666.0
2019-06-02,0.0,14.10737,97.7495,0.3245957,0.3930655,4.326604,6.156002,-5.551115e-17,0.1,0.137,1011.776,0.0,25.05823,34.1315,56.2,38.17149,14.3571,349.3344,10039.2,573.0,48.0,621.0
2019-06-03,0.0,13.78575,98.01,0.280193,0.3446262,3.953622,0.162,-5.551115e-17,0.1,0.203,1013.011,0.0,25.955,31.3605,58.3,35.60602,10.3092,348.4163,10031.45,782.0,81.0,863.0
2019-06-04,0.0,13.39665,97.70052,0.2410221,0.3018944,3.624587,-3.269607e-14,-5.551115e-17,0.1,0.05,1014.219,0.0,25.88997,35.415,56.8,38.52658,15.1335,354.7688,10039.67,597.0,19.0,616.0
2019-06-05,0.0,14.23213,92.0775,0.214265,0.2727047,3.399827,41.79601,-5.551115e-17,0.0,0.0,1012.491,100.0,27.81477,36.531,56.6,47.92285,9.953405,338.7249,10045.01,824.0,70.0,894.0
2019-06-06,0.0,13.97828,86.7095,0.1629587,0.2167343,2.968854,-3.330669e-14,-5.551115e-17,0.0,0.0,1011.207,0.0,27.00374,36.715,54.6,51.55003,8.887809,357.3855,10044.1,928.0,36.0,964.0
2019-06-07,0.0,13.59727,94.23701,0.1527526,0.2056004,2.883123,-3.330669e-14,-5.551115e-17,0.0,0.0,1010.147,0.0,27.35925,35.72701,52.2,49.36638,10.78652,358.957,10042.35,1045.0,45.0,1090.0
2019-06-08,0.0,13.97073,95.87999,0.1345209,0.1857112,2.729976,-3.330669e-14,-5.551115e-17,0.0,0.0,1010.824,0.0,27.64127,38.3935,53.5,53.58049,10.0257,359.7189,10048.1,769.0,78.0,847.0
2019-06-09,0.0,13.42913,96.503,0.1226381,0.1727481,2.63016,-3.330669e-14,-5.551115e-17,0.0,0.0,1012.867,0.0,27.67824,37.77351,55.5,52.7149,11.10361,359.3672,10046.98,491.0,22.0,513.0
2019-06-10,0.0,13.58302,94.00851,0.3738101,0.4467538,4.740005,14.57999,-5.551115e-17,0.1,1.185,1016.747,0.0,27.10845,34.16301,53.40001,46.3958,16.8777,358.7843,10038.34,866.0,95.0,961.0
2019-06-11,0.0,13.58174,95.1125,0.3916438,0.4662088,4.889809,2.43,-5.551115e-17,0.1,0.31,1017.813,0.0,24.37677,32.996,52.6,44.41313,17.46449,359.0517,10038.51,799.0,42.0,841.0
2019-06-12,0.0,14.15812,96.79203,0.3233142,0.3916675,4.315841,3.078,-5.551115e-17,0.1,0.274,1016.402,0.0,24.7606,32.851,56.6,42.00577,12.45601,358.6535,10037.37,1093.0,90.0,1183.0
2019-06-13,0.0,14.00564,96.79002,0.3001379,0.3663842,4.121159,0.324,-5.551115e-17,0.1,0.218,1016.801,0.0,25.11005,32.564,52.0,42.94671,13.81502,359.8339,10036.03,933.0,62.0,995.0
2019-06-14,0.0,13.8884,95.027,0.2500059,0.3116948,3.70005,0.162,-5.551115e-17,0.1,0.151,1016.716,0.0,24.68165,30.7405,51.73,38.26516,12.47851,335.0583,10029.97,933.0,55.0,988.0
2019-06-15,0.0,14.07887,96.117,0.2678758,0.3311892,3.850157,0.162,-5.551115e-17,0.1,0.144,1016.635,0.0,24.66359,33.6955,56.7,41.92745,11.63699,349.1693,10037.3,605.0,21.0,626.0
2019-06-16,0.0,13.911,92.136,0.217133,0.2758335,3.423918,0.162,-5.551115e-17,0.0,0.0,1013.282,0.0,25.8896,34.401,55.2,46.76695,11.88451,328.7531,10039.39,569.0,37.0,606.0
